conjunto,valor_real,valor_previsto,residuo
teste,86.4,0.0,86.4
teste,220000.0,151163.37586273983,68836.62413726017
teste,28500.0,0.0,28500.0
teste,265.0,0.0,265.0
teste,8640.0,0.0,8640.0
teste,334.0,0.0,334.0
teste,18.35,0.0,18.35
teste,36720.0,56917.23576019942,-20197.235760199423
teste,21621.62,0.0,21621.62
teste,78.96,0.0,78.96
teste,9000.0,0.0,9000.0
teste,72168.73,0.0,72168.73
teste,4350.0,12049.589095481278,-7699.5890954812785
teste,6.7,0.0,6.7
teste,34.16,0.0,34.16
teste,111.6,0.0,111.6
teste,61.75,0.0,61.75
teste,315.0,0.0,315.0
teste,705.0,8426.845044008594,-7721.845044008594
teste,21.6,0.0,21.6
teste,761.54,0.0,761.54
teste,28.0,0.0,28.0
teste,1750.0,0.0,1750.0
teste,6000.0,0.0,6000.0
teste,45.96,0.0,45.96
teste,656.04,0.0,656.04
teste,905.0,0.0,905.0
teste,11.8,0.0,11.8
teste,547000.0,0.0,547000.0
teste,1978.0,2108715.715014971,-2106737.715014971
teste,760.0,0.0,760.0
teste,576.7,229843.01588181377,-229266.31588181376
teste,166.08,450936.6885783265,-450770.6085783265
teste,527871.24,0.0,527871.24
teste,3460.9,0.0,3460.9
teste,166.44,0.0,166.44
teste,228.6,0.0,228.6
teste,9679.5,105906.21288113642,-96226.71288113642
teste,1920.0,46925.97455462119,-45005.97455462119
teste,1006.48,0.0,1006.48
teste,300.0,0.0,300.0
teste,120000.0,0.0,120000.0
teste,116068.86,306266.4383261767,-190197.57832617674
teste,14464.0,0.0,14464.0
teste,95.0,0.0,95.0
teste,30.0,0.0,30.0
teste,1180.0,0.0,1180.0
teste,298.4,0.0,298.4
teste,460.8,0.0,460.8
teste,831.3,0.0,831.3
teste,1188.64,306266.4383261767,-305077.7983261767
teste,13500.0,140462.7544259589,-126962.7544259589
teste,13600.0,0.0,13600.0
teste,7080.0,0.0,7080.0
teste,153.6,0.0,153.6
teste,98.45,0.0,98.45
teste,459.0,0.0,459.0
teste,315.0,0.0,315.0
teste,3110.0,0.0,3110.0
teste,118.0,0.0,118.0
teste,1590.0,0.0,1590.0
teste,30000.0,0.0,30000.0
teste,77.9,0.0,77.9
teste,3224.2,0.0,3224.2
teste,283.11,5693.7936687849215,-5410.683668784922
teste,43.0,0.0,43.0
teste,189.8,0.0,189.8
teste,4000.0,0.0,4000.0
teste,12330.0,0.0,12330.0
teste,69.75,5693.7936687849215,-5624.0436687849215
teste,63625.0,206407.86641829173,-142782.86641829173
teste,2100.0,0.0,2100.0
teste,89.22,0.0,89.22
teste,22.49,0.0,22.49
teste,3515.64,0.0,3515.64
teste,3413.96,16314.080992821691,-12900.120992821692
teste,3980.0,0.0,3980.0
teste,663.0,0.0,663.0
teste,393.94,0.0,393.94
teste,1836.0,0.0,1836.0
teste,298.0,0.0,298.0
teste,1617.9,0.0,1617.9
teste,130.0,0.0,130.0
teste,360.0,89416.75314686229,-89056.75314686229
teste,13338.0,0.0,13338.0
teste,4500.0,0.0,4500.0
teste,82.4,0.0,82.4
teste,3418.8,0.0,3418.8
teste,4998.0,0.0,4998.0
teste,5584.5,174980.28225701128,-169395.78225701128
teste,46.0,0.0,46.0
teste,22.9,0.0,22.9
teste,1440000.0,864071.5801345877,575928.4198654123
teste,390.62,0.0,390.62
teste,2400.0,0.0,2400.0
teste,433.2,0.0,433.2
teste,4358.5,9642.521669418908,-5284.021669418908
teste,757.88,0.0,757.88
teste,424.0,0.0,424.0
teste,980.0,0.0,980.0
teste,4473.36,0.0,4473.36
teste,1406.73,0.0,1406.73
teste,262.24,0.0,262.24
teste,244.84,0.0,244.84
teste,16638.0,0.0,16638.0
teste,1124.72,0.0,1124.72
teste,125.0,0.0,125.0
teste,53300.0,0.0,53300.0
teste,119761.62,0.0,119761.62
teste,9400.0,0.0,9400.0
teste,311.5,0.0,311.5
teste,1711.29,5693.7936687849215,-3982.5036687849215
teste,2443.0,20757.103703904002,-18314.103703904002
teste,200.0,0.0,200.0
teste,20.1,0.0,20.1
teste,500.0,0.0,500.0
teste,1487.85,105906.21288113642,-104418.36288113642
teste,144540.0,0.0,144540.0
teste,241.11,0.0,241.11
teste,14724.0,34747.46661733147,-20023.46661733147
teste,15480.0,1541966.9833435265,-1526486.9833435265
teste,392.0,0.0,392.0
teste,125.0,0.0,125.0
teste,853.08,0.0,853.08
teste,468.0,0.0,468.0
teste,870.0,0.0,870.0
teste,3100.0,0.0,3100.0
teste,2660.0,0.0,2660.0
teste,317.72,0.0,317.72
teste,12349.32,1763255.9094590181,-1750906.589459018
teste,80.0,0.0,80.0
teste,1950.0,0.0,1950.0
teste,681.25,56917.23576019942,-56235.98576019942
teste,93.6,0.0,93.6
teste,203.11,0.0,203.11
teste,153.99,5693.7936687849215,-5539.803668784922
teste,607586.04,331495.55312248867,276090.4868775114
teste,7545.6,31789.901407190257,-24244.301407190258
teste,223.0,21671.88529696319,-21448.88529696319
teste,1889.58,0.0,1889.58
teste,5900.0,0.0,5900.0
teste,45.0,0.0,45.0
teste,1848.0,0.0,1848.0
teste,1100.0,0.0,1100.0
teste,400.0,0.0,400.0
teste,7935.0,0.0,7935.0
teste,420.0,46925.97455462119,-46505.97455462119
teste,27000.0,21671.88529696319,5328.114703036808
teste,825.0,0.0,825.0
teste,1174.5,0.0,1174.5
teste,853.52,0.0,853.52
teste,385.08,0.0,385.08
teste,10679.94,0.0,10679.94
teste,4140.0,0.0,4140.0
teste,825.0,0.0,825.0
teste,400.0,0.0,400.0
teste,393.84,0.0,393.84
teste,3444.0,0.0,3444.0
teste,129.7,0.0,129.7
teste,347.07,0.0,347.07
teste,49248.0,0.0,49248.0
teste,15000.0,0.0,15000.0
teste,285.0,0.0,285.0
teste,261.0,0.0,261.0
teste,1010.1,0.0,1010.1
teste,1904.4,0.0,1904.4
teste,7700.0,0.0,7700.0
teste,1224.78,0.0,1224.78
teste,293.23,5693.7936687849215,-5400.563668784922
teste,695.0,0.0,695.0
teste,29.8,0.0,29.8
teste,119500.0,22951.662456918624,96548.33754308138
teste,2001.87,0.0,2001.87
teste,330.0,7878.014646578966,-7548.014646578966
teste,125.46,0.0,125.46
teste,14.0,0.0,14.0
teste,2967.56,5693.7936687849215,-2726.2336687849215
teste,2495.18,0.0,2495.18
teste,442.45,0.0,442.45
teste,327.56,0.0,327.56
teste,304.2,0.0,304.2
teste,900.0,0.0,900.0
teste,46.5,0.0,46.5
teste,3300.0,0.0,3300.0
teste,2365.2,0.0,2365.2
teste,100.0,0.0,100.0
teste,180.42,0.0,180.42
teste,21621.62,0.0,21621.62
teste,134.0,0.0,134.0
teste,1717.6,0.0,1717.6
teste,132.24,0.0,132.24
teste,960.28,0.0,960.28
teste,1471.38,0.0,1471.38
teste,45000.0,0.0,45000.0
teste,244.8,0.0,244.8
teste,39.0,0.0,39.0
teste,795.0,0.0,795.0
teste,50880.0,0.0,50880.0
teste,319.96,0.0,319.96
teste,750.0,0.0,750.0
teste,1695.2,0.0,1695.2
teste,2541.56,94039.92750122579,-91498.36750122579
teste,1110.0,8426.845044008594,-7316.845044008594
teste,361.0,0.0,361.0
teste,56250.0,0.0,56250.0
teste,357.72,0.0,357.72
teste,959.0,345471.3876093484,-344512.3876093484
teste,570.0,0.0,570.0
teste,6000.0,0.0,6000.0
teste,124.24,0.0,124.24
teste,190.0,0.0,190.0
teste,6720.0,0.0,6720.0
teste,1960.33,0.0,1960.33
teste,1107.37,0.0,1107.37
teste,759.0,0.0,759.0
teste,3567.61,0.0,3567.61
teste,955.0,0.0,955.0
teste,1050.0,0.0,1050.0
teste,18.15,0.0,18.15
teste,88500.0,0.0,88500.0
teste,146.76,0.0,146.76
teste,29.15,0.0,29.15
teste,60102.72,22404.989383591128,37697.73061640887
teste,32480.0,646493.9831374822,-614013.9831374822
teste,1700.0,0.0,1700.0
teste,17.25,0.0,17.25
teste,8968.0,105906.21288113642,-96938.21288113642
teste,36.24,0.0,36.24
teste,1988.68,5693.7936687849215,-3705.113668784921
teste,4786.0,4247.396080379687,538.6039196203128
teste,906.0,0.0,906.0
teste,300.0,0.0,300.0
teste,34000.0,0.0,34000.0
teste,46359.04,89187.17939453226,-42828.139394532256
teste,9223.2,86652.31465855421,-77429.11465855422
teste,96.0,0.0,96.0
teste,211800.0,0.0,211800.0
teste,820.0,25244.788815110223,-24424.788815110223
teste,99.5,0.0,99.5
teste,87.5,0.0,87.5
teste,27841.5,0.0,27841.5
teste,10452.0,0.0,10452.0
teste,3000.0,0.0,3000.0
teste,0.0,381330.75618171453,-381330.75618171453
teste,618.0,0.0,618.0
teste,86.13,0.0,86.13
teste,1728.0,20757.103703904002,-19029.103703904002
teste,382.5,0.0,382.5
teste,1132.5,0.0,1132.5
teste,6430.0,4247.396080379687,2182.603919620313
teste,134.4,0.0,134.4
teste,2175.0,0.0,2175.0
teste,452.9,0.0,452.9
teste,25.0,244248.9932927149,-244223.9932927149
teste,1139.86,0.0,1139.86
teste,20000.0,0.0,20000.0
teste,293.44,0.0,293.44
teste,6097.56,0.0,6097.56
teste,60000.0,0.0,60000.0
teste,350.76,0.0,350.76
teste,150.66,0.0,150.66
teste,34353.0,0.0,34353.0
teste,1485.0,7878.014646578966,-6393.014646578966
teste,184.0,0.0,184.0
teste,111.6,0.0,111.6
teste,55.7,0.0,55.7
teste,1140.0,89416.75314686229,-88276.75314686229
teste,2704.4,0.0,2704.4
teste,4860.0,0.0,4860.0
teste,560.0,1332465.9406307293,-1331905.9406307293
teste,255.01,0.0,255.01
teste,264.84,0.0,264.84
teste,0.01,0.0,0.01
teste,7014.6,0.0,7014.6
teste,400.0,0.0,400.0
teste,3677.76,0.0,3677.76
teste,39570.0,10613.695968234984,28956.304031765016
teste,57.44,0.0,57.44
teste,7.35,0.0,7.35
teste,4257.35,0.0,4257.35
teste,137.2,37922.518839486176,-37785.31883948618
teste,8334.0,9944.821889928418,-1610.8218899284184
teste,447.0,0.0,447.0
teste,41700.0,0.0,41700.0
teste,22000.0,0.0,22000.0
teste,2721.38,0.0,2721.38
teste,166.0,0.0,166.0
teste,97.88,0.0,97.88
teste,170.0,0.0,170.0
teste,5400.0,0.0,5400.0
teste,1284.82,0.0,1284.82
teste,314.6,5693.7936687849215,-5379.193668784921
teste,102.4,0.0,102.4
teste,360.0,8439.468055717749,-8079.468055717749
teste,335.12,0.0,335.12
teste,1700.0,0.0,1700.0
teste,22362.08,0.0,22362.08
teste,499.83,0.0,499.83
teste,296.0,0.0,296.0
teste,960.0,0.0,960.0
teste,15954.24,537094.6109592353,-521140.37095923536
teste,175.88,0.0,175.88
teste,190.08,0.0,190.08
teste,6628.0,0.0,6628.0
teste,5000.0,0.0,5000.0
teste,3620.0,0.0,3620.0
teste,54.14,0.0,54.14
teste,1035.0,0.0,1035.0
teste,3000.0,0.0,3000.0
teste,3950.0,72110.14386117543,-68160.14386117543
teste,589.0,0.0,589.0
teste,533.5,0.0,533.5
teste,139.8,0.0,139.8
teste,12.48,5693.7936687849215,-5681.313668784922
teste,928.8,0.0,928.8
teste,10000.0,0.0,10000.0
teste,745.2,0.0,745.2
teste,45750.0,0.0,45750.0
teste,1000.93,0.0,1000.93
teste,15000.0,0.0,15000.0
teste,5132.16,89507.90552660084,-84375.74552660083
teste,1093.7,0.0,1093.7
teste,65575.0,0.0,65575.0
teste,672.0,8426.845044008594,-7754.845044008594
teste,172.4,0.0,172.4
teste,1477.89,0.0,1477.89
teste,45.0,0.0,45.0
teste,3982.3,0.0,3982.3
teste,126000.0,123566.07432447554,2433.925675524457
teste,315.0,0.0,315.0
teste,101.0,0.0,101.0
teste,300.0,0.0,300.0
teste,144000.0,5389.009891009344,138610.99010899066
teste,388.8,63535.207038108325,-63146.40703810832
teste,14296.76,0.0,14296.76
teste,48.0,0.0,48.0
teste,34080.0,0.0,34080.0
teste,2250.0,0.0,2250.0
teste,58491.75,2440456.1133392686,-2381964.3633392686
teste,129.08,0.0,129.08
teste,1180.0,2122.6421696461257,-942.6421696461257
teste,1460.0,0.0,1460.0
teste,2167.4,0.0,2167.4
teste,198.28,0.0,198.28
teste,1596.8,1482308.2031989326,-1480711.4031989325
teste,128.9,0.0,128.9
teste,2687.0,0.0,2687.0
teste,29000.0,0.0,29000.0
teste,334.18,0.0,334.18
teste,375.0,0.0,375.0
teste,44.0,0.0,44.0
teste,4800.0,0.0,4800.0
teste,4290.0,0.0,4290.0
teste,2829.0,0.0,2829.0
teste,3900.0,0.0,3900.0
teste,2173.5,0.0,2173.5
teste,25.0,0.0,25.0
teste,824.7,0.0,824.7
teste,1468.8,105906.21288113642,-104437.41288113642
teste,71100.0,144154.45329235276,-73054.45329235276
teste,8797.5,0.0,8797.5
teste,96.0,0.0,96.0
teste,5482.4,0.0,5482.4
teste,20.9,0.0,20.9
teste,4000.0,0.0,4000.0
teste,3418.8,0.0,3418.8
teste,1793.0,0.0,1793.0
teste,52.45,0.0,52.45
teste,65070.0,144154.45329235276,-79084.45329235276
teste,112.8,0.0,112.8
teste,109.8,0.0,109.8
teste,358.08,0.0,358.08
teste,2209.44,0.0,2209.44
teste,12000.0,0.0,12000.0
teste,167.2,0.0,167.2
teste,5270.0,0.0,5270.0
teste,551.46,0.0,551.46
teste,57567.0,0.0,57567.0
teste,2038.2,0.0,2038.2
teste,125.65,0.0,125.65
teste,16980.0,0.0,16980.0
teste,36498.0,105906.21288113642,-69408.21288113642
teste,744.0,0.0,744.0
teste,9000.0,34885.21500635676,-25885.21500635676
teste,1600.0,0.0,1600.0
teste,15600.0,0.0,15600.0
teste,750.0,0.0,750.0
teste,234.72,0.0,234.72
teste,1300.0,0.0,1300.0
teste,23841.28,63535.207038108325,-39693.927038108326
teste,152620.0,0.0,152620.0
teste,28000.0,0.0,28000.0
teste,88.0,0.0,88.0
teste,29750.0,206407.86641829173,-176657.86641829173
teste,61620.0,0.0,61620.0
teste,1212.05,0.0,1212.05
teste,445.2,0.0,445.2
teste,2450.0,0.0,2450.0
teste,937.1,0.0,937.1
teste,117.95,0.0,117.95
teste,2027.76,0.0,2027.76
teste,398.0,0.0,398.0
teste,1850.0,0.0,1850.0
teste,705.71,0.0,705.71
teste,26592.15,89187.17939453226,-62595.029394532256
teste,2280.0,0.0,2280.0
teste,190.0,0.0,190.0
teste,251.58,0.0,251.58
teste,336.18,0.0,336.18
teste,35980.0,0.0,35980.0
teste,75.0,0.0,75.0
teste,750.0,0.0,750.0
teste,2100.0,0.0,2100.0
teste,97.6,0.0,97.6
teste,403.88,0.0,403.88
teste,2800.0,0.0,2800.0
teste,3333.5,0.0,3333.5
teste,539.11,0.0,539.11
teste,326.8,0.0,326.8
teste,56.25,0.0,56.25
teste,7250.0,0.0,7250.0
teste,1530.0,0.0,1530.0
teste,2550.0,0.0,2550.0
teste,306.0,0.0,306.0
teste,428.19,16314.080992821691,-15885.89099282169
teste,250.0,140462.7544259589,-140212.7544259589
teste,801.72,0.0,801.72
teste,616.2,5693.7936687849215,-5077.593668784922
teste,57.5,0.0,57.5
teste,240.0,0.0,240.0
teste,1352.13,0.0,1352.13
teste,10.0,0.0,10.0
teste,23.88,0.0,23.88
teste,436.4,0.0,436.4
teste,2920.0,0.0,2920.0
teste,700.0,0.0,700.0
teste,3306.69,105906.21288113642,-102599.52288113642
teste,202.73,0.0,202.73
teste,190.0,0.0,190.0
teste,860.0,0.0,860.0
teste,71.2,0.0,71.2
teste,10972.5,0.0,10972.5
teste,2847.6,0.0,2847.6
teste,24149.95,0.0,24149.95
teste,2536.4,0.0,2536.4
teste,6740.0,0.0,6740.0
teste,990.0,0.0,990.0
teste,168.0,0.0,168.0
teste,75.6,0.0,75.6
teste,632.1,0.0,632.1
teste,144.0,0.0,144.0
teste,4990.0,0.0,4990.0
teste,468.5,73840.14101934007,-73371.64101934007
teste,120.0,0.0,120.0
teste,37.4,0.0,37.4
teste,1577.28,0.0,1577.28
teste,353.8,8426.845044008594,-8073.045044008594
teste,555.05,0.0,555.05
teste,71832.96,22404.989383591128,49427.97061640888
teste,24538.66,0.0,24538.66
teste,113.37,0.0,113.37
teste,202800.0,71381.4650591285,131418.5349408715
teste,114.66,0.0,114.66
teste,1718.68,0.0,1718.68
teste,6.89,0.0,6.89
teste,50.2,0.0,50.2
teste,8700.0,0.0,8700.0
teste,1563.0,0.0,1563.0
teste,1106.04,0.0,1106.04
teste,139.0,0.0,139.0
teste,2208.1,105906.21288113642,-103698.11288113642
teste,1810.05,0.0,1810.05
teste,1660000.0,996779.685832286,663220.314167714
teste,881.25,5693.7936687849215,-4812.5436687849215
teste,3125.0,0.0,3125.0
teste,5400.0,0.0,5400.0
teste,109.56,0.0,109.56
teste,656.64,0.0,656.64
teste,206.66,229843.01588181377,-229636.35588181377
teste,31500.0,0.0,31500.0
teste,11560.0,0.0,11560.0
teste,714.0,0.0,714.0
teste,2847.1,0.0,2847.1
teste,85.5,0.0,85.5
teste,12357.5,0.0,12357.5
teste,79.5,0.0,79.5
teste,4003.2,0.0,4003.2
teste,2225.0,0.0,2225.0
teste,1172.8,0.0,1172.8
teste,35.7,0.0,35.7
teste,3571.86,0.0,3571.86
teste,864.85,0.0,864.85
teste,280497.06,139523.0705631969,140973.9894368031
teste,393.94,0.0,393.94
teste,6700.0,0.0,6700.0
teste,496.0,46925.97455462119,-46429.97455462119
teste,650.0,0.0,650.0
teste,36718.5,0.0,36718.5
teste,32800.0,38266.45726094551,-5466.457260945514
teste,960.0,0.0,960.0
teste,231.3,0.0,231.3
teste,1260.0,0.0,1260.0
teste,15431.22,105906.21288113642,-90474.99288113642
teste,216.41,0.0,216.41
teste,955.2,0.0,955.2
teste,1800.0,0.0,1800.0
teste,2400.0,45250.775423206265,-42850.775423206265
teste,730.0,0.0,730.0
teste,84.78,0.0,84.78
teste,1523.2,0.0,1523.2
teste,156.88,0.0,156.88
teste,7095.66,67391.7243054637,-60296.06430546369
teste,18.0,0.0,18.0
teste,1276.4,5693.7936687849215,-4417.393668784922
teste,780.0,0.0,780.0
teste,667.4,0.0,667.4
teste,837.6,0.0,837.6
teste,74.85,0.0,74.85
teste,2000.0,0.0,2000.0
teste,18550.0,0.0,18550.0
teste,49.0,0.0,49.0
teste,576.57,0.0,576.57
teste,106.4,0.0,106.4
teste,1166.52,0.0,1166.52
teste,108.0,0.0,108.0
teste,458.7,0.0,458.7
teste,125820.0,45545.44983449733,80274.55016550267
teste,904.74,0.0,904.74
teste,14040.0,0.0,14040.0
teste,168.0,0.0,168.0
teste,622.5,0.0,622.5
teste,1140.48,0.0,1140.48
teste,15198.04,94039.92750122579,-78841.88750122578
teste,500.0,0.0,500.0
teste,1038.75,0.0,1038.75
teste,102.4,0.0,102.4
teste,3920.0,0.0,3920.0
teste,952.0,0.0,952.0
teste,152129.0,583521.3305022907,-431392.33050229074
teste,11500.0,0.0,11500.0
teste,43.6,0.0,43.6
teste,189072.0,66931.64508740944,122140.35491259056
teste,1097.64,0.0,1097.64
teste,570.0,12348.916256293276,-11778.916256293276
teste,75.0,0.0,75.0
teste,262.88,0.0,262.88
teste,1640.0,0.0,1640.0
teste,1800.0,0.0,1800.0
teste,244.0,0.0,244.0
teste,861.56,0.0,861.56
teste,210.49,0.0,210.49
teste,43000.0,2122.6421696461257,40877.357830353874
teste,970.03,0.0,970.03
teste,1575.37,174980.28225701128,-173404.91225701128
teste,324.88,0.0,324.88
teste,1628.61,0.0,1628.61
teste,1399.0,0.0,1399.0
teste,2880.0,0.0,2880.0
teste,890.0,46925.97455462119,-46035.97455462119
teste,104.0,0.0,104.0
teste,10507.5,0.0,10507.5
teste,757.76,0.0,757.76
teste,854.87,0.0,854.87
teste,1200.0,0.0,1200.0
teste,36167.19,0.0,36167.19
teste,97.0,0.0,97.0
teste,200.0,0.0,200.0
teste,997.1,0.0,997.1
teste,470.0,0.0,470.0
teste,64800.0,253948.80954517293,-189148.80954517293
teste,628.83,2108715.715014971,-2108086.885014971
teste,60000.0,0.0,60000.0
teste,2539.06,0.0,2539.06
teste,37.0,0.0,37.0
teste,725.0,56917.23576019942,-56192.23576019942
teste,600.0,0.0,600.0
teste,298.0,0.0,298.0
teste,1200.0,0.0,1200.0
teste,26655.0,42983.51963645747,-16328.519636457473
teste,64.8,0.0,64.8
teste,9.9,0.0,9.9
teste,29800.0,0.0,29800.0
teste,202.83,0.0,202.83
teste,12.5,0.0,12.5
teste,1783.86,0.0,1783.86
teste,3675.0,0.0,3675.0
teste,21912.0,1922.6534332122465,19989.346566787754
teste,64.5,0.0,64.5
teste,63.95,0.0,63.95
teste,599.97,0.0,599.97
teste,483.2,450936.6885783265,-450453.4885783265
teste,946969.27,550305.3389534783,396663.93104652176
teste,1227.1,450936.6885783265,-449709.5885783265
teste,308.9,0.0,308.9
teste,221.54,0.0,221.54
teste,548.0,0.0,548.0
teste,360.0,2122.6421696461257,-1762.6421696461257
teste,7.9,0.0,7.9
teste,4940.4,5693.7936687849215,-753.3936687849218
teste,2950.0,4247.396080379687,-1297.3960803796872
teste,15456.0,0.0,15456.0
teste,54.88,0.0,54.88
teste,4320.0,151163.37586273983,-146843.37586273983
teste,112.4,4247.396080379687,-4134.996080379688
teste,178.6,0.0,178.6
teste,330.71,0.0,330.71
teste,3082.0,0.0,3082.0
teste,583.32,0.0,583.32
teste,388.7,5693.7936687849215,-5305.093668784922
teste,78.9,0.0,78.9
teste,1949.86,144263.5166166688,-142313.65661666883
teste,3556.0,0.0,3556.0
teste,770.0,0.0,770.0
teste,25780.0,0.0,25780.0
teste,461.76,0.0,461.76
teste,799.88,0.0,799.88
teste,56.43,0.0,56.43
teste,464.08,0.0,464.08
teste,711.9,0.0,711.9
teste,319.78,5693.7936687849215,-5374.013668784922
teste,3544877.07,2575601.0635381904,969276.0064618094
teste,360.0,0.0,360.0
teste,3021.0,0.0,3021.0
teste,4260.0,0.0,4260.0
teste,1170.0,0.0,1170.0
teste,3500.0,0.0,3500.0
teste,14781.5,0.0,14781.5
teste,2420.0,0.0,2420.0
teste,5448.0,0.0,5448.0
teste,3252.2,5693.7936687849215,-2441.5936687849216
teste,4295.2,0.0,4295.2
teste,11320.0,0.0,11320.0
teste,166.65,0.0,166.65
teste,1063.8,0.0,1063.8
teste,3141.6,105906.21288113642,-102764.61288113642
teste,24854.0,0.0,24854.0
teste,567.22,5693.7936687849215,-5126.573668784921
teste,4416.5,1512042.9343832515,-1507626.4343832515
teste,94.0,0.0,94.0
teste,844.2,0.0,844.2
teste,2475.0,0.0,2475.0
teste,3539.9,94039.92750122579,-90500.02750122579
teste,463.2,0.0,463.2
teste,0.0,0.0,0.0
teste,332.0,0.0,332.0
teste,1438.0,0.0,1438.0
teste,1165.0,229843.01588181377,-228678.01588181377
teste,81675.0,0.0,81675.0
teste,463.48,0.0,463.48
teste,91.2,0.0,91.2
teste,67.16,0.0,67.16
teste,300.0,0.0,300.0
teste,2360.0,0.0,2360.0
teste,99.7,0.0,99.7
teste,54000.0,0.0,54000.0
teste,215.0,0.0,215.0
teste,5940.0,0.0,5940.0
teste,283.5,0.0,283.5
teste,2280.0,0.0,2280.0
teste,453.12,0.0,453.12
teste,780.0,0.0,780.0
teste,1029.28,0.0,1029.28
teste,120.0,0.0,120.0
teste,1200.0,0.0,1200.0
teste,2200.0,0.0,2200.0
teste,6200.0,144154.45329235276,-137954.45329235276
teste,37200.0,0.0,37200.0
teste,661.44,1332465.9406307293,-1331804.5006307294
teste,17194.05,105906.21288113642,-88712.16288113642
teste,461.3,0.0,461.3
teste,180.0,0.0,180.0
teste,3440.0,0.0,3440.0
teste,270.7,0.0,270.7
teste,108.36,0.0,108.36
teste,73.2,0.0,73.2
teste,1518.87,0.0,1518.87
teste,57147.9,0.0,57147.9
teste,9204.0,89416.75314686229,-80212.75314686229
teste,2270.3,8426.845044008594,-6156.545044008594
teste,4500.0,0.0,4500.0
teste,19117.65,0.0,19117.65
teste,212.0,0.0,212.0
teste,2048.72,0.0,2048.72
teste,1494.0,0.0,1494.0
teste,62.1,0.0,62.1
teste,2992.5,0.0,2992.5
teste,138.0,0.0,138.0
teste,74.55,0.0,74.55
teste,1950.0,0.0,1950.0
teste,4793.83,2122.6421696461257,2671.1878303538742
teste,7600.0,0.0,7600.0
teste,716.8,0.0,716.8
teste,16.85,0.0,16.85
teste,158.29,0.0,158.29
teste,98.94,0.0,98.94
teste,59.7,0.0,59.7
teste,5040.0,0.0,5040.0
teste,725.0,0.0,725.0
teste,168.52,0.0,168.52
teste,4518.2,0.0,4518.2
teste,4518.4,450936.6885783265,-446418.28857832646
teste,832.5,0.0,832.5
teste,1279.92,0.0,1279.92
teste,117.4,0.0,117.4
teste,579000.0,127033.10635693235,451966.8936430677
teste,249.9,8426.845044008594,-8176.945044008595
teste,22200.0,0.0,22200.0
teste,2001.84,0.0,2001.84
teste,697.34,0.0,697.34
teste,21000.0,0.0,21000.0
teste,1471.55,0.0,1471.55
teste,7500.0,0.0,7500.0
teste,107.73,0.0,107.73
teste,47950.0,0.0,47950.0
teste,3060.0,0.0,3060.0
teste,15000.0,0.0,15000.0
teste,2490.0,0.0,2490.0
teste,18.0,0.0,18.0
teste,510.0,24968.435833709023,-24458.435833709023
teste,294152.96,133358.6386422203,160794.32135777973
teste,2532.0,0.0,2532.0
teste,15360.0,6805.247654350467,8554.752345649533
teste,24675.0,38266.45726094551,-13591.457260945514
teste,261.04,0.0,261.04
teste,450.0,0.0,450.0
teste,1313.7,0.0,1313.7
teste,1137.93,0.0,1137.93
teste,243.34,0.0,243.34
teste,749.64,73840.14101934007,-73090.50101934007
teste,111.2,0.0,111.2
teste,134.54,0.0,134.54
teste,475.47,0.0,475.47
teste,980.46,0.0,980.46
teste,267.75,0.0,267.75
teste,215.7,0.0,215.7
teste,2895.0,7878.014646578966,-4983.014646578966
teste,1209.0,0.0,1209.0
teste,180000.0,6092.212575931633,173907.78742406837
teste,3620.0,0.0,3620.0
teste,312.12,0.0,312.12
teste,327.97,0.0,327.97
teste,129.6,0.0,129.6
teste,37.4,0.0,37.4
teste,400.0,0.0,400.0
teste,124.4,0.0,124.4
teste,4800.0,0.0,4800.0
teste,2597.98,0.0,2597.98
teste,625.9,20691.6049363418,-20065.704936341797
teste,1302.77,94039.92750122579,-92737.15750122578
teste,9180.0,0.0,9180.0
teste,54.6,24513.991095913152,-24459.391095913154
teste,1749.55,0.0,1749.55
teste,448.24,0.0,448.24
teste,8100.0,0.0,8100.0
teste,4155.0,0.0,4155.0
teste,1651.24,0.0,1651.24
teste,16.5,0.0,16.5
teste,42.0,0.0,42.0
teste,8097.0,86652.31465855421,-78555.31465855421
teste,1200.0,0.0,1200.0
teste,15120.0,1541966.9833435265,-1526846.9833435265
teste,51996.0,0.0,51996.0
teste,667.0,0.0,667.0
teste,580.0,52993.09066016288,-52413.09066016288
teste,886.56,0.0,886.56
teste,242.0,0.0,242.0
teste,3902.28,0.0,3902.28
teste,291.2,0.0,291.2
teste,1388.24,0.0,1388.24
teste,16794.0,0.0,16794.0
teste,25.0,244248.9932927149,-244223.9932927149
teste,4800.0,0.0,4800.0
teste,2299.5,0.0,2299.5
teste,13.88,0.0,13.88
teste,138.0,0.0,138.0
teste,306.56,0.0,306.56
teste,11520.0,0.0,11520.0
teste,669.29,0.0,669.29
teste,239.51,0.0,239.51
teste,28000.0,0.0,28000.0
teste,20250.0,0.0,20250.0
teste,467.48,0.0,467.48
teste,226.4,0.0,226.4
teste,2399.0,0.0,2399.0
teste,199.96,0.0,199.96
teste,6920.0,1400320.9521658134,-1393400.9521658134
teste,538.5,0.0,538.5
teste,223.2,0.0,223.2
teste,20000.0,0.0,20000.0
teste,9.9,0.0,9.9
teste,1212.0,0.0,1212.0
teste,51.1,0.0,51.1
teste,1096.8,0.0,1096.8
